18,396
18,399
18,400
18,426
18,487
18,504
18,527
18,543
18,564
18,630
18,638
18,661
18,680
18,681
18,689
18,740
18,746
18,747
18,755
18,777
18,808
18,836
18,852
18,864
18,872
18,873
18,913
18,917
18,933
18,972
18,1214
18,1245
18,1437
18,1475
18,1505
18,1549
18,1562
18,2450
18,2970
18,2972
18,3063
18,3947
18,4031
18,4103
18,4574
18,5523
18,6184
18,6590
18,6794
18,7621
18,8646
18,10790
18,12063
18,12923
18,14161
18,19400
18,24589
18,37886
18,51998
18,59664
18,109565
18,121409
18,170815
18,182137
23,0
23,1
23,3
23,8
23,10
23,13
23,18
23,23
23,26
23,33
23,34
23,50
23,62
23,94
23,100
23,108
23,109
23,112
23,114
23,128
23,195
23,202
23,203
23,209
23,222
23,223
23,240
23,253
23,281
23,283
23,284
23,287
23,301
23,323
23,357
23,369
23,394
23,396
23,399
23,400
23,426
23,487
23,504
23,527
23,543
23,564
23,630
23,638
23,661
23,680
23,681
23,689
23,740
23,746
23,747
23,755
23,777
23,808
23,836
23,852
23,864
23,872
23,873
23,913
23,917
23,933
23,972
23,1214
23,1245
23,1437
23,1475
23,1505
23,1549
23,1562
23,2450
23,2970
23,2972
23,3063
23,3947
23,4031
23,4103
23,4574
23,5523
23,6184
23,6590
23,6794
23,7621
23,8646
23,10790
23,12063
23,12923
23,14161
23,19400
23,24589
23,37886
23,51998
23,59664
23,109565
23,121409
23,170815
23,182137
26,0
26,1
26,3
26,8
26,10
26,13
26,18
26,23
26,26
26,33
26,34
26,50
26,62
26,94
26,100
26,108
26,109
26,112
26,114
26,128
26,195
26,202
26,203
26,209
26,222
26,223
26,240
26,253
26,281
26,283
26,284
26,287
26,301
26,323
26,357
26,369
26,394
26,396
26,399
26,400
26,426
26,487
26,504
26,527
26,543
26,564
26,630
26,638
26,661
26,680
26,681
26,689
26,740
26,746
26,747
26,755
26,777
26,808
26,836
26,852
26,864
26,872
26,873
26,913
26,917
26,933
26,972
26,1214
26,1245
26,1437
26,1475
26,1505
26,1549
26,1562
26,2450
26,2970
26,2972
26,3063
26,3947
26,4031
26,4103
26,4574
26,5523
26,6184
26,6590
26,6794
26,7621
26,8646
26,10790
26,12063
26,12923
26,14161
26,19400
26,24589
26,37886
26,51998
26,59664
26,109565
26,121409
26,170815
26,182137
33,0
33,1
33,3
33,8
33,10
33,13
33,18
33,23
33,26
33,33
33,34
33,50
33,62
33,94
33,100
33,108
33,109
33,112
33,114
33,128
33,195
33,202
33,203
33,209
33,222
33,223
33,240
33,253
33,281
33,283
33,284
33,287
33,301
33,323
33,357
33,369
33,394
33,396
33,399
33,400
33,426
33,487
33,504
33,527
33,543
33,564
33,630
33,638
33,661
33,680
33,681
33,689
33,740
33,746
33,747
33,755
33,777
33,808
33,836
33,852
33,864
33,872
33,873
33,913
33,917
33,933
33,972
33,1214
33,1245
33,1437
33,1475
33,1505
33,1549
33,1562
33,2450
33,2970
33,2972
33,3063
33,3947
33,4031
33,4103
33,4574
33,5523
33,6184
33,6590
33,6794
33,7621
33,8646
33,10790
33,12063
33,12923
33,14161
33,19400
33,24589
33,37886
33,51998
33,59664
33,109565
33,121409
33,170815
33,182137
34,0
34,1
34,3
34,8
34,10
34,13
34,18
34,23
34,26
34,33
34,34
34,50
34,62
34,94
34,100
34,108
34,109
34,112
34,114
34,128
34,195
34,202
34,203
34,209
34,222
34,223
34,240
34,253
34,281
34,283
34,284
34,287
34,301
34,323
34,357
34,369
34,394
34,396
34,399
34,400
34,426
34,487
34,504
34,527
34,543
34,564
34,630
34,638
34,661
34,680
34,681
34,689
34,740
34,746
34,747
34,755
34,777
34,808
34,836
34,852
34,864
34,872
34,873
34,913
34,917
34,933
34,972
34,1214
34,1245
34,1437
34,1475
34,1505
34,1549
34,1562
34,2450
34,2970
34,2972
34,3063
34,3947
34,4031
34,4103
34,4574
34,5523
34,6184
34,6590
34,6794
34,7621
34,8646
34,10790
34,12063
34,12923
34,14161
34,19400
34,24589
34,37886
34,51998
34,59664
34,109565
34,121409
34,170815
34,182137
50,0
50,1
50,3
50,8
50,10
50,13
50,18
50,23
50,26
50,33
50,34
50,50
50,62
50,94
50,100
50,108
50,109
50,112
50,114
50,128
50,195
50,202
50,203
50,209
50,222
50,223
50,240
50,253
50,281
50,283
50,284
50,287
50,301
50,323
50,357
50,369
50,394
50,396
50,399
50,400
50,426
50,487
50,504
50,527
50,543
50,564
50,630
50,638
50,661
50,680
50,681
50,689
50,740
50,746
50,747
50,755
50,777
50,808
50,836
50,852
50,864
50,872
50,873
50,913
50,917
50,933
50,972
50,1214
50,1245
50,1437
50,1475
50,1505
50,1549
50,1562
50,2450
50,2970
50,2972
50,3063
50,3947
50,4031
50,4103
50,4574
50,5523
50,6184
50,6590
50,6794
50,7621
50,8646
50,10790
50,12063
50,12923
50,14161
50,19400
50,24589
50,37886
50,51998
50,59664
50,109565
50,121409
50,170815
50,182137
62,0
62,1
62,3
62,8
62,10
62,13
62,18
62,23
62,26
62,33
62,34
62,50
62,62
62,94
62,100
62,108
62,109
62,112
62,114
62,128
62,195
62,202
62,203
62,209
62,222
62,223
62,240
62,253
62,281
62,283
62,284
62,287
62,301
62,323
62,357
62,369
62,394
62,396
62,399
62,400
62,426
62,487
62,504
62,527
62,543
62,564
62,630
62,638
62,661
62,680
62,681
62,689
62,740
62,746
62,747
62,755
62,777
62,808
62,836
62,852
62,864
62,872
62,873
62,913
62,917
62,933
62,972
62,1214
62,1245
62,1437
62,1475
62,1505
62,1549
62,1562
62,2450
62,2970
62,2972
62,3063
62,3947
62,4031
62,4103
62,4574
62,5523
62,6184
62,6590
62,6794
62,7621
62,8646
62,10790
62,12063
62,12923
62,14161
62,19400
62,24589
62,37886
62,51998
62,59664
62,109565
62,121409
62,170815
62,182137
94,0
94,1
94,3
94,8
94,10
94,13
94,18
94,23
94,26
94,33
94,34
94,50
94,62
94,94
94,100
94,108
94,109
94,112
94,114
94,128
94,195
94,202
94,203
94,209
94,222
94,223
94,240
94,253
94,281
94,283
94,284
94,287
94,301
94,323
94,357
94,369
94,394
94,396
94,399
94,400
94,426
94,487
94,504
94,527
94,543
94,564
94,630
94,638
94,661
94,680
94,681
94,689
94,740
94,746
94,747
94,755
94,777
94,808
94,836
94,852
94,864
94,872
94,873
94,913
94,917
94,933
94,972
94,1214
94,1245
94,1437
94,1475
94,1505
94,1549
94,1562
94,2450
94,2970
94,2972
94,3063
94,3947
94,4031
94,4103
94,4574
94,5523
94,6184
94,6590
94,6794
94,7621
94,8646
94,10790
94,12063
94,12923
94,14161
94,19400
94,24589
94,37886
94,51998
94,59664
94,109565
94,121409
94,170815
94,182137
100,0
100,1
100,3
100,8
100,10
100,13
100,18
100,23
100,26
100,33
100,34
100,50
100,62
100,94
100,100
100,108
100,109
100,112
100,114
100,128
100,195
100,202
100,203
100,209
100,222
100,223
100,240
100,253
100,281
100,283
100,284
100,287
100,301
100,323
100,357
100,369
100,394
100,396
100,399
100,400
100,426
100,487
100,504
100,527
100,543
100,564
100,630
100,638
100,661
100,680
100,681
100,689
100,740
100,746
100,747
100,755
100,777
100,808
100,836
100,852
100,864
100,872
100,873
100,913
100,917
100,933
100,972
100,1214
100,1245
100,1437
100,1475
100,1505
100,1549
100,1562
100,2450
100,2970
100,2972
100,3063
100,3947
100,4031
100,4103
100,4574
100,5523
100,6184
100,6590
100,6794
100,7621
100,8646
100,10790
100,12063
100,12923
100,14161
100,19400
100,24589
100,37886
100,51998
100,59664
100,109565
100,121409
100,170815
100,182137
108,0
108,1
108,3
108,8
108,10
108,13
108,18
108,23
108,26
108,33
108,34
108,50
108,62
108,94
108,100
108,108
108,109
108,112
108,114
108,128
108,195
108,202
108,203
108,209
108,222
108,223
108,240
108,253
108,281
108,283
108,284
108,287
108,301
108,323
108,357
108,369
108,394
108,396
108,399
108,400
108,426
108,487
108,504
108,527
108,543
108,564
108,630
108,638
108,661
108,680
108,681
108,689
108,740
108,746
108,747
108,755
108,777
108,808
108,836
108,852
108,864
108,872
108,873
108,913
108,917
108,933
108,972
108,1214
108,1245
108,1437
108,1475
108,1505
108,1549
108,1562
108,2450
108,2970
108,2972
108,3063
108,3947
108,4031
108,4103
108,4574
108,5523
108,6184
108,6590
108,6794
108,7621
108,8646
108,10790
108,12063
108,12923
108,14161
108,19400
108,24589
108,37886
108,51998
108,59664
108,109565
108,121409
108,170815
108,182137
109,0
109,1
109,3
109,8
109,10
109,13
109,18
109,23
109,26
109,33
109,34
109,50
109,62
109,94
109,100
109,108
109,109
109,112
109,114
109,128
109,195
109,202
109,203
109,209
109,222
109,223
109,240
109,253
109,281
109,283
109,284
109,287
109,301
109,323
109,357
109,369
109,394
109,396
109,399
109,400
109,426
109,487
109,504
109,527
109,543
109,564
109,630
109,638
109,661
109,680
109,681
109,689
109,740
109,746
109,747
109,755
109,777
109,808
109,836
109,852
109,864
109,872
109,873
109,913
109,917
109,933
109,972
109,1214
109,1245
109,1437
109,1475
109,1505
109,1549
109,1562
109,2450
109,2970
109,2972
109,3063
109,3947
109,4031
109,4103
109,4574
109,5523
109,6184
109,6590
109,6794
109,7621
109,8646
109,10790
109,12063
109,12923
109,14161
109,19400
109,24589
109,37886
109,51998
109,59664
109,109565
109,121409
109,170815
109,182137
112,0
112,1
112,3
112,8
112,10
112,13
112,18
112,23
112,26
112,33
112,34
112,50
112,62
112,94
112,100
112,108
112,109
112,112
112,114
112,128
112,195
112,202
112,203
112,209
112,222
112,223
112,240
112,253
112,281
112,283
112,284
112,287
112,301
112,323
112,357
112,369
112,394
112,396
112,399
112,400
112,426
112,487
112,504
112,527
112,543
112,564
112,630
112,638
112,661
112,680
112,681
112,689
112,740
112,746
112,747
112,755
112,777
112,808
112,836
112,852
112,864
112,872
112,873
112,913
112,917
112,933
112,972
112,1214
112,1245
112,1437
112,1475
112,1505
112,1549
112,1562
112,2450
112,2970
112,2972
112,3063
112,3947
112,4031
112,4103
112,4574
112,5523
112,6184
112,6590
112,6794
112,7621
112,8646
112,10790
112,12063
112,12923
112,14161
112,19400
112,24589
112,37886
112,51998
112,59664
112,109565
112,121409
112,170815
112,182137
114,0
114,1
114,3
114,8
114,10
114,13
114,18
114,23
114,26
114,33
114,34
114,50
114,62
114,94
114,100
114,108
114,109
114,112
114,114
114,128
114,195
114,202
114,203
114,209
114,222
114,223
114,240
114,253
114,281
114,283
114,284
114,287
114,301
114,323
114,357
114,369
114,394
114,396
114,399
114,400
114,426
114,487
114,504
114,527
114,543
114,564
114,630
114,638
114,661
114,680
114,681
114,689
114,740
114,746
114,747
114,755
114,777
114,808
114,836
114,852
114,864
114,872
114,873
114,913
114,917
114,933
114,972
114,1214
114,1245
114,1437
114,1475
114,1505
114,1549
114,1562
114,2450
114,2970
114,2972
114,3063
114,3947
114,4031
114,4103
114,4574
114,5523
114,6184
114,6590
114,6794
114,7621
114,8646
114,10790
114,12063
114,12923
114,14161
114,19400
114,24589
114,37886
114,51998
114,59664
114,109565
114,121409
114,170815
114,182137
128,0
128,1
128,3
128,8
128,10
128,13
128,18
128,23
128,26
128,33
128,34
128,50
128,62
128,94
128,100
128,108
128,109
128,112
128,114
128,128
128,195
128,202
128,203
128,209
128,222
128,223
128,240
128,253
128,281
128,283
128,284
128,287
128,301
128,323
128,357
128,369
128,394
128,396
128,399
128,400
128,426
128,487
128,504
128,527
128,543
128,564
128,630
128,638
128,661
128,680
128,681
128,689
128,740
128,746
128,747
128,755
128,777
128,808
128,836
128,852
128,864
128,872
128,873
128,913
128,917
128,933
128,972
128,1214
128,1245
128,1437
128,1475
128,1505
128,1549
128,1562
128,2450
128,2970
128,2972
128,3063
128,3947
128,4031
128,4103
128,4574
128,5523
128,6184
128,6590
128,6794
128,7621
128,8646
128,10790
128,12063
128,12923
128,14161
128,19400
128,24589
128,37886
128,51998
128,59664
128,109565
128,121409
128,170815
128,182137
195,0
195,1
195,3
195,8
195,10
195,13
195,18
195,23
195,26
195,33
195,34
195,50
195,62
195,94
195,100
195,108
195,109
195,112
195,114
195,128
195,195
195,202
195,203
195,209
195,222
195,223
195,240
195,253
195,281
195,283
195,284
195,287
195,301
195,323
195,357
195,369
195,394
195,396
195,399
195,400
195,426
195,487
195,504
195,527
195,543
195,564
195,630
195,638
195,661
195,680
195,681
195,689
195,740
195,746
195,747
195,755
195,777
195,808
195,836
195,852
195,864
195,872
195,873
195,913
195,917
195,933
195,972
195,1214
195,1245
195,1437
195,1475
195,1505
195,1549
195,1562
195,2450
195,2970
195,2972
195,3063
195,3947
195,4031
195,4103
195,4574
195,5523
195,6184
195,6590
195,6794
195,7621
195,8646
195,10790
195,12063
195,12923
195,14161
195,19400
195,24589
195,37886
195,51998
195,59664
195,109565
195,121409
195,170815
195,182137
202,0
202,1
202,3
202,8
202,10
202,13
202,18
202,23
202,26
202,33
202,34
202,50
202,62
202,94
202,100
202,108
202,109
202,112
202,114
202,128
202,195
202,202
202,203
202,209
202,222
202,223
202,240
202,253
202,281
202,283
202,284
202,287
202,301
202,323
202,357
202,369
202,394
202,396
202,399
202,400
202,426
202,487
202,504
202,527
202,543
202,564
202,630
202,638
202,661
202,680
202,681
202,689
202,740
202,746
202,747
202,755
202,777
202,808
202,836
202,852
202,864
202,872
202,873
202,913
202,917
202,933
202,972
202,1214
202,1245
202,1437
202,1475
202,1505
202,1549
202,1562
202,2450
202,2970
202,2972
202,3063
202,3947
202,4031
202,4103
202,4574
202,5523
202,6184
202,6590
202,6794
202,7621
202,8646
202,10790
202,12063
202,12923
202,14161
202,19400
202,24589
202,37886
202,51998
202,59664
202,109565
202,121409
202,170815
202,182137
203,0
203,1
203,3
203,8
203,10
203,13
203,18
203,23
203,26
203,33
203,34
203,50
203,62
203,94
203,100
203,108
203,109
203,112
203,114
203,128
203,195
203,202
203,203
203,209
203,222
203,223
203,240
203,253
203,281
203,283
203,284
203,287
203,301
203,323
203,357
203,369
203,394
203,396
203,399
203,400
203,426
203,487
203,504
203,527
203,543
203,564
203,630
203,638
203,661
203,680
203,681
203,689
203,740
203,746
203,747
203,755
203,777
203,808
203,836
203,852
203,864
203,872
203,873
203,913
203,917
203,933
203,972
203,1214
203,1245
203,1437
203,1475
203,1505
203,1549
203,1562
203,2450
203,2970
203,2972
203,3063
203,3947
203,4031
203,4103
203,4574
203,5523
203,6184
203,6590
203,6794
203,7621
203,8646
203,10790
203,12063
203,12923
203,14161
203,19400
203,24589
203,37886
203,51998
203,59664
203,109565
203,121409
203,170815
203,182137
209,0
209,1
209,3
209,8
209,10
209,13
209,18
209,23
209,26
209,33
209,34
209,50
209,62
209,94
209,100
209,108
209,109
209,112
209,114
209,128
209,195
209,202
209,203
209,209
209,222
209,223
209,240
209,253
209,281
209,283
209,284
209,287
209,301
209,323
209,357
209,369
209,394
209,396
209,399
209,400
209,426
209,487
209,504
209,527
209,543
209,564
209,630
209,638
209,661
209,680
209,681
209,689
209,740
209,746
209,747
209,755
209,777
209,808
209,836
209,852
209,864
209,872
209,873
209,913
209,917
209,933
209,972
209,1214
209,1245
209,1437
209,1475
209,1505
209,1549
209,1562
209,2450
209,2970
209,2972
209,3063
209,3947
209,4031
209,4103
209,4574
209,5523
209,6184
209,6590
209,6794
209,7621
209,8646
209,10790
209,12063
209,12923
209,14161
209,19400
209,24589
209,37886
209,51998
209,59664
209,109565
209,121409
209,170815
209,182137
222,0
222,1
222,3
222,8
222,10
222,13
222,18
222,23
222,26
222,33
222,34
222,50
222,62
222,94
222,100
222,108
222,109
222,112
222,114
222,128
222,195
222,202
222,203
222,209
222,222
222,223
222,240
222,253
222,281
222,283
222,284
222,287
222,301
222,323
222,357
222,369
222,394
222,396
222,399
222,400
222,426
222,487
222,504
222,527
222,543
222,564
222,630
222,638
222,661
222,680
222,681
222,689
222,740
222,746
222,747
222,755
222,777
222,808
222,836
222,852
222,864
222,872
222,873
222,913
222,917
222,933
222,972
222,1214
222,1245
222,1437
222,1475
222,1505
222,1549
222,1562
222,2450
222,2970
222,2972
222,3063
222,3947
222,4031
222,4103
222,4574
222,5523
222,6184
222,6590
222,6794
222,7621
222,8646
222,10790
222,12063
222,12923
222,14161
222,19400
222,24589
222,37886
222,51998
222,59664
222,109565
222,121409
222,170815
222,182137
223,0
223,1
223,3
223,8
223,10
223,13
223,18
223,23
223,26
223,33
223,34
223,50
223,62
223,94
223,100
223,108
223,109
223,112
223,114
223,128
223,195
223,202
223,203
223,209
223,222
223,223
223,240
223,253
223,281
223,283
223,284
223,287
223,301
223,323
223,357
223,369
223,394
223,396
223,399
223,400
223,426
223,487
223,504
223,527
223,543
223,564
223,630
223,638
223,661
223,680
223,681
223,689
223,740
223,746
223,747
223,755
223,777
223,808
223,836
223,852
223,864
223,872
223,873
223,913
223,917
223,933
223,972
223,1214
223,1245
223,1437
223,1475
223,1505
223,1549
223,1562
223,2450
223,2970
223,2972
223,3063
223,3947
223,4031
223,4103
223,4574
223,5523
223,6184
223,6590
223,6794
223,7621
223,8646
223,10790
223,12063
223,12923
223,14161
223,19400
223,24589
223,37886
223,51998
223,59664
223,109565
223,170815
223,182137
240,0
240,1
240,3
240,8
240,10
240,13
240,18
240,23
240,26
240,33
240,34
240,50
240,62
240,94
240,100
240,108
240,109
240,112
240,114
240,128
240,195
240,202
240,203
240,209
240,222
240,223
240,240
240,253
240,281
240,283
240,284
240,287
240,301
240,323
240,357
240,369
240,394
240,396
240,399
240,400
240,426
240,487
240,504
240,527
240,543
240,564
240,630
240,638
240,661
240,680
240,681
240,689
240,740
240,746
240,747
240,755
240,777
240,808
240,836
240,852
240,864
240,872
240,873
240,913
240,917
240,933
240,972
240,1214
240,1245
240,1437
240,1475
240,1505
240,1549
240,1562
240,2450
240,2970
240,2972
240,3063
240,3947
240,4031
240,4103
240,4574
240,5523
240,6184
240,6590
240,6794
240,7621
240,8646
240,10790
240,12063
240,12923
240,14161
240,19400
240,24589
240,37886
240,59664
240,109565
240,121409
240,182137
253,0
253,1
253,3
253,8
253,10
253,13
253,18
253,23
253,26
253,33
253,34
253,50
253,62
253,94
253,100
253,108
253,109
253,112
253,114
253,128
253,195
253,202
253,203
253,209
253,222
253,223
253,240
253,253
253,281
253,283
253,284
253,287
253,301
253,323
253,357
253,369
253,394
253,396
253,399
253,400
253,426
253,487
253,504
253,527
253,543
253,564
253,630
253,638
253,661
253,680
253,681
253,689
253,740
253,746
253,747
253,755
253,777
253,808
253,836
253,852
253,864
253,872
253,873
253,913
253,917
253,933
253,972
253,1214
253,1245
253,1437
253,1475
253,1505
253,1549
253,1562
253,2450
253,2970
253,2972
253,3063
253,3947
253,4031
253,4103
253,4574
253,5523
253,6184
253,6590
253,6794
253,7621
253,8646
253,10790
253,12063
253,12923
253,14161
253,19400
253,24589
253,37886
253,51998
253,59664
253,109565
253,121409
253,170815
253,182137
281,0
281,1
281,3
281,8
281,10
281,13
281,18
281,23
281,26
281,33
281,34
281,50
281,62
281,94
281,100
281,108
281,109
281,112
281,114
281,128
281,195
281,202
281,203
281,209
281,222
281,223
281,240
281,253
281,281
281,283
281,284
281,287
281,301
281,323
281,357
281,369
281,394
281,396
281,399
281,400
281,426
281,487
281,504
281,527
281,543
281,564
281,630
281,638
281,661
281,680
281,681
281,689
281,740
281,746
281,747
281,755
281,777
281,808
281,836
281,852
281,864
281,872
281,873
281,913
281,917
281,933
281,972
281,1214
281,1245
281,1437
281,1475
281,1505
281,1549
281,1562
281,2450
281,2970
281,2972
281,3063
281,3947
281,4031
281,4103
281,4574
281,5523
281,6184
281,6590
281,6794
281,7621
281,8646
281,10790
281,12063
281,12923
281,14161
281,19400
281,24589
281,37886
281,51998
281,59664
281,109565
281,121409
281,170815
281,182137
283,0
283,1
283,3
283,8
283,10
283,13
283,18
283,23
283,26
283,33
283,34
283,50
283,62
283,94
283,100
283,108
283,109
283,112
283,114
283,128
283,195
283,202
283,203
283,209
283,222
283,223
283,240
283,253
283,281
283,283
283,284
283,287
283,301
283,323
283,357
283,369
283,394
283,396
283,399
283,400
283,426
283,487
283,504
283,527
283,543
283,564
283,630
283,638
283,661
283,680
283,681
283,689
283,740
283,746
283,747
283,755
283,777
283,808
283,836
283,852
283,864
283,872
283,873
283,913
283,917
283,933
283,972
283,1214
283,1245
283,1437
283,1475
283,1505
283,1549
283,1562
283,2450
283,2970
283,2972
283,3063
283,3947
283,4031
283,4103
283,4574
283,5523
283,6184
283,6590
283,6794
283,7621
283,8646
283,10790
283,12063
283,12923
283,14161
283,19400
283,24589
283,37886
283,51998
283,59664
283,109565
283,121409
283,170815
283,182137
284,0
284,1
284,3
284,8
284,10
284,13
284,18
284,23
284,26
284,33
284,34
284,50
284,62
284,94
284,100
284,108
284,109
284,112
284,114
284,128
284,195
284,202
284,203
284,209
284,222
284,223
284,240
284,253
284,281
284,283
284,284
284,287
284,301
284,323
284,357
284,369
284,394
284,396
284,399
284,400
284,426
284,487
284,504
284,527
284,543
284,564
284,630
284,638
284,661
284,680
284,681
284,689
284,740
284,746
284,747
284,755
284,777
284,808
284,836
284,852
284,864
284,872
284,873
284,913
284,917
284,933
284,972
284,1214
284,1245
284,1437
284,1475
284,1505
284,1549
284,1562
284,2450
284,2970
284,2972
284,3063
284,3947
284,4031
284,4103
284,4574
284,5523
284,6184
284,6590
284,6794
284,7621
284,8646
284,10790
284,12063
284,12923
284,14161
284,19400
284,24589
284,37886
284,51998
284,59664
284,109565
284,121409
284,170815
284,182137
287,0
287,1
287,3
287,8
287,10
287,13
287,18
287,23
287,26
287,33
287,34
287,50
287,62
287,94
287,100
287,108
287,109
287,112
287,114
287,128
287,195
287,202
287,203
287,209
287,222
287,223
287,240
287,253
287,281
287,283
287,284
287,287
287,301
287,323
287,357
287,369
287,394
287,396
287,399
287,400
287,426
287,487
287,504
287,527
287,543
287,564
287,630
287,638
287,661
287,680
287,681
287,689
287,740
287,746
287,747
287,755
287,777
287,808
287,836
287,852
287,864
287,872
287,873
287,913
287,917
287,933
287,972
287,1214
287,1245
287,1437
287,1475
287,1505
287,1549
287,1562
287,2450
287,2970
287,2972
287,3063
287,3947
287,4031
287,4103
287,4574
287,5523
287,6184
287,6590
287,6794
287,7621
287,8646
287,10790
287,12063
287,12923
287,14161
287,19400
287,24589
287,37886
287,51998
287,59664
287,109565
287,121409
287,170815
287,182137
